login,pre_commit_count,pre_mean_message_length,pre_active_weeks,pre_repos_touched,pre_mean_commits_per_active_week,pre_frac_multiline,pre_frac_conventional,pre_frac_mentions_test,pre_frac_has_bullets,pre_mean_inter_commit_hours,pre_frac_burst_commits,pre_sampled_test_cowrite_rate,pre_file_sample_count,pre_mean_pr_body_length,pre_frac_pr_has_body,post_commit_count,post_mean_message_length,post_active_weeks,post_repos_touched,post_mean_commits_per_active_week,post_frac_multiline,post_frac_conventional,post_frac_mentions_test,post_frac_has_bullets,post_mean_inter_commit_hours,post_frac_burst_commits,post_sampled_test_cowrite_rate,post_file_sample_count,post_mean_pr_body_length,post_frac_pr_has_body,delta_commit_count,delta_mean_message_length,delta_active_weeks,delta_repos_touched,delta_mean_commits_per_active_week,delta_frac_multiline,delta_frac_conventional,delta_frac_mentions_test,delta_frac_has_bullets,delta_mean_inter_commit_hours,delta_frac_burst_commits,delta_sampled_test_cowrite_rate,delta_file_sample_count,delta_mean_pr_body_length,delta_frac_pr_has_body
jaehyun513,15,17.4,2,1,7.5,0.0,0.0,0.0,0.0,51.35,0.857,0.0,0,0.0,0.0,44,24.52,5,3,8.8,0.0,0.0,0.0,0.0,214.74,0.907,0.0,0,0.0,0.0,29,7.12,3,2,1.3,0.0,0.0,0.0,0.0,163.39,0.05,0.0,0,0.0,0.0
Siddheshkr,10,17.0,2,1,5.0,0.0,0.0,0.0,0.0,76.7,0.667,0.0,0,0.0,0.0,90,55.86,11,1,8.18,0.0,0.0,0.0,0.478,74.26,0.697,0.0,0,0.0,0.0,80,38.86,9,0,3.18,0.0,0.0,0.0,0.478,-2.44,0.03,0.0,0,0.0,0.0
Rubelefsky,12,15.83,5,1,2.4,0.0,0.0,0.0,0.0,1141.81,0.636,0.0,0,0.0,0.0,30,33.0,13,2,2.31,0.2,0.0,0.033,0.0,618.75,0.379,0.0,0,0.0,0.0,18,17.17,8,1,-0.09,0.2,0.0,0.033,0.0,-523.06,-0.257,0.0,0,0.0,0.0
RKUsamaAli,13,14.77,5,3,2.6,0.0,0.0,0.0,0.0,283.13,0.5,0.0,0,0.0,0.0,16,10.75,6,1,2.67,0.0,0.0,0.0,0.0,1269.31,0.533,0.0,0,0.0,0.0,3,-4.02,1,-2,0.07,0.0,0.0,0.0,0.0,986.18,0.033,0.0,0,0.0,0.0
dalldrit13,19,43.53,7,2,2.71,0.105,0.0,0.053,0.0,772.36,0.5,0.0,0,10995.43,0.857,11,43.73,9,2,1.22,0.091,0.0,0.0,0.0,1348.63,0.1,0.0,0,123.43,0.571,-8,0.2,2,0,-1.49,-0.014,0.0,-0.053,0.0,576.27,-0.4,0.0,0,-10872.0,-0.286
hsbasu,15,38.6,7,2,2.14,0.0,0.0,0.0,0.0,1007.91,0.429,0.0,0,0.0,0.0,14,81.79,7,2,2.0,0.571,0.0,0.0,0.571,1515.96,0.385,0.0,0,58.0,0.5,-1,43.19,0,0,-0.14,0.571,0.0,0.0,0.571,508.05,-0.044,0.0,0,58.0,0.5
erwanngat,68,16.96,10,2,6.8,0.0,0.0,0.015,0.0,21.46,0.328,0.0,0,0.0,0.0,32,11.97,11,3,2.91,0.0,0.0,0.0,0.0,429.62,0.29,0.0,0,0.0,0.0,-36,-4.99,1,1,-3.89,0.0,0.0,-0.015,0.0,408.16,-0.038,0.0,0,0.0,0.0
lucas-ioliveira,50,17.16,20,5,2.5,0.0,0.0,0.0,0.0,250.03,0.531,0.0,0,0.0,0.0,32,16.0,19,1,1.68,0.0,0.0,0.0,0.0,640.31,0.323,0.0,0,0.0,0.0,-18,-1.16,-1,-4,-0.82,0.0,0.0,0.0,0.0,390.28,-0.208,0.0,0,0.0,0.0
gabrielLaino,43,40.3,3,2,14.33,0.326,0.0,0.0,0.0,6.87,0.69,0.0,0,0.0,0.0,21,32.14,4,5,5.25,0.238,0.0,0.0,0.0,49.97,0.6,0.0,0,0.0,0.0,-22,-8.16,1,3,-9.08,-0.088,0.0,0.0,0.0,43.1,-0.09,0.0,0,0.0,0.0
LeoAoun,79,16.91,14,2,5.64,0.013,0.0,0.0,0.0,179.26,0.679,0.0,0,0.0,0.0,21,16.9,10,1,2.1,0.0,0.0,0.0,0.0,899.1,0.5,0.0,0,0.0,0.0,-58,-0.01,-4,-1,-3.54,-0.013,0.0,0.0,0.0,719.84,-0.179,0.0,0,0.0,0.0
bolst,9,3.44,2,1,4.5,0.0,0.0,0.0,0.0,0.81,0.875,0.0,0,0.0,0.0,91,25.19,12,2,7.58,0.033,0.011,0.0,0.077,223.01,0.744,0.0,0,3.54,0.0,82,21.75,10,1,3.08,0.033,0.011,0.0,0.077,222.2,-0.131,0.0,0,3.54,0.0
dion-zebua,9,16.22,3,3,3.0,0.0,0.0,0.0,0.0,444.95,0.75,0.0,0,0.0,0.0,91,5.0,15,1,6.07,0.0,0.0,0.0,0.0,100.67,0.511,0.0,0,0.0,0.0,82,-11.22,12,-2,3.07,0.0,0.0,0.0,0.0,-344.28,-0.239,0.0,0,0.0,0.0
antonymerle,31,22.42,5,2,6.2,0.0,0.0,0.0,0.0,370.53,0.6,0.0,0,0.0,0.0,8,19.88,2,2,4.0,0.0,0.0,0.0,0.0,1447.55,0.857,0.0,0,0.0,0.0,-23,-2.54,-3,0,-2.2,0.0,0.0,0.0,0.0,1077.02,0.257,0.0,0,0.0,0.0
theNareshofficial,25,13.84,6,5,4.17,0.04,0.0,0.0,0.0,58.83,0.708,0.0,0,0.0,0.0,24,12.67,6,2,4.0,0.0,0.0,0.0,0.0,226.06,0.652,0.0,0,0.0,0.0,-1,-1.17,0,-3,-0.17,-0.04,0.0,0.0,0.0,167.23,-0.056,0.0,0,0.0,0.0
niklastreml,24,35.75,3,2,8.0,0.167,0.417,0.0,0.083,464.97,0.783,0.0,0,25.5,0.167,76,74.61,21,1,3.62,0.921,0.197,0.0,0.0,125.43,0.427,0.0,0,0.0,0.0,52,38.86,18,-1,-4.38,0.754,-0.22,0.0,-0.083,-339.54,-0.356,0.0,0,-25.5,-0.167
Utsav-7,72,29.21,4,3,18.0,0.0,0.0,0.0,0.014,18.86,0.944,0.0,0,0.0,0.0,28,37.43,1,1,28.0,0.036,0.0,0.0,0.0,0.02,1.0,0.0,0,0.0,0.0,-44,8.22,-3,-2,10.0,0.036,0.0,0.0,-0.014,-18.84,0.056,0.0,0,0.0,0.0
torbendury,64,47.27,25,2,2.56,0.359,0.094,0.0,0.016,252.35,0.476,0.0,0,0.0,0.0,27,72.07,11,2,2.45,0.778,0.926,0.0,0.0,629.15,0.615,0.0,0,0.0,0.0,-37,24.8,-14,0,-0.11,0.419,0.832,0.0,-0.016,376.8,0.139,0.0,0,0.0,0.0
tttc3,45,25.47,12,2,3.75,0.0,0.0,0.178,0.0,272.46,0.477,0.0,0,0.0,0.0,19,36.05,3,1,6.33,0.053,0.0,0.263,0.0,42.24,0.667,0.0,0,43.33,0.333,-26,10.58,-9,-1,2.58,0.053,0.0,0.085,0.0,-230.22,0.19,0.0,0,43.33,0.333
kvncrtr,89,30.38,7,4,12.71,0.011,0.0,0.0,0.0,43.86,0.784,0.0,0,0.0,0.0,11,23.36,5,1,2.2,0.0,0.0,0.0,0.0,559.26,0.5,0.0,0,0.0,0.0,-78,-7.02,-2,-3,-10.51,-0.011,0.0,0.0,0.0,515.4,-0.284,0.0,0,0.0,0.0
xytpai,40,12.35,4,1,10.0,0.0,0.0,0.025,0.0,49.33,0.487,0.0,0,0.0,0.0,60,20.32,13,2,4.62,0.017,0.0,0.05,0.0,229.24,0.576,0.0,0,1.83,0.0,20,7.97,9,1,-5.38,0.017,0.0,0.025,0.0,179.91,0.089,0.0,0,1.83,0.0
kdrakibbd,18,36.17,5,5,3.6,0.056,0.0,0.0,0.0,152.06,0.471,0.0,0,0.0,0.0,20,46.45,7,2,2.86,0.05,0.0,0.0,0.0,449.48,0.368,0.0,0,0.0,0.0,2,10.28,2,-3,-0.74,-0.006,0.0,0.0,0.0,297.42,-0.103,0.0,0,0.0,0.0
carloitaben,66,58.76,9,2,7.33,0.106,0.985,0.0,0.061,156.39,0.646,0.0,0,251.77,0.545,34,32.74,7,2,4.86,0.029,0.971,0.0,0.029,351.49,0.667,0.0,0,0.0,0.0,-32,-26.02,-2,0,-2.47,-0.077,-0.014,0.0,-0.032,195.1,0.021,0.0,0,-251.77,-0.545
thomaszwagerman,27,19.78,11,2,2.45,0.0,0.0,0.0,0.0,604.86,0.577,0.0,0,0.0,0.0,12,49.58,7,1,1.71,0.333,0.0,0.0,0.0,1756.29,0.455,0.0,0,0.0,0.0,-15,29.8,-4,-1,-0.74,0.333,0.0,0.0,0.0,1151.43,-0.122,0.0,0,0.0,0.0
bastistician,20,48.5,6,1,3.33,0.1,0.0,0.05,0.0,797.86,0.526,0.0,0,0.0,0.0,43,46.49,13,1,3.31,0.14,0.0,0.0,0.07,475.88,0.5,0.0,0,0.0,0.0,23,-2.01,7,0,-0.02,0.04,0.0,-0.05,0.07,-321.98,-0.026,0.0,0,0.0,0.0
MBvisti,24,48.92,7,3,3.43,0.208,0.083,0.292,0.0,622.81,0.652,0.0,0,14.1,0.1,58,12.6,20,3,2.9,0.0,0.0,0.0,0.0,280.43,0.456,0.0,0,0.0,0.0,34,-36.32,13,0,-0.53,-0.208,-0.083,-0.292,0.0,-342.38,-0.196,0.0,0,-14.1,-0.1
cykoravish,9,17.0,6,5,1.5,0.0,0.0,0.0,0.0,1115.3,0.125,0.0,0,0.0,0.0,12,52.58,4,1,3.0,0.5,0.0,0.0,0.0,1215.6,0.727,0.0,0,0.0,0.0,3,35.58,-2,-4,1.5,0.5,0.0,0.0,0.0,100.3,0.602,0.0,0,0.0,0.0
filipe-jsales,83,21.08,17,4,4.88,0.0,0.012,0.0,0.0,136.93,0.5,0.0,0,0.0,0.0,7,16.86,5,1,1.4,0.0,0.0,0.0,0.0,1616.07,0.333,0.0,0,0.0,0.0,-76,-4.22,-12,-3,-3.48,0.0,-0.012,0.0,0.0,1479.14,-0.167,0.0,0,0.0,0.0
OfficialPixelBrush,21,10.62,11,1,1.91,0.0,0.0,0.0,0.0,675.65,0.35,0.0,0,0.0,0.0,73,27.62,30,1,2.43,0.082,0.0,0.0,0.055,277.04,0.403,0.0,0,0.0,0.0,52,17.0,19,0,0.52,0.082,0.0,0.0,0.055,-398.61,0.053,0.0,0,0.0,0.0
NguyenMaiDuyKHOA,10,23.5,5,4,2.0,0.2,0.0,0.0,0.0,1654.93,0.333,0.0,0,0.0,0.0,18,17.11,2,1,9.0,0.056,0.0,0.0,0.0,18.12,0.706,0.0,0,0.0,0.0,8,-6.39,-3,-3,7.0,-0.144,0.0,0.0,0.0,-1636.81,0.373,0.0,0,0.0,0.0
Pelochus,7,24.29,3,1,2.33,0.0,0.0,0.0,0.0,100.73,0.5,0.0,0,0.0,0.0,9,29.22,8,1,1.12,0.111,0.0,0.0,0.0,2147.58,0.125,0.0,0,0.0,0.0,2,4.93,5,0,-1.21,0.111,0.0,0.0,0.0,2046.85,-0.375,0.0,0,0.0,0.0
wassim-slimane,10,17.4,4,3,2.5,0.0,0.0,0.0,0.0,1062.62,0.444,0.0,0,0.0,0.0,53,43.08,10,1,5.3,0.151,0.113,0.0,0.0,277.14,0.692,0.0,0,9.38,0.125,43,25.68,6,-2,2.8,0.151,0.113,0.0,0.0,-785.48,0.248,0.0,0,9.38,0.125
elizasviel,53,18.28,2,1,26.5,0.0,0.0,0.057,0.0,20.33,0.885,0.0,0,0.0,0.0,47,23.96,7,1,6.71,0.213,0.0,0.0,0.0,83.46,0.783,0.0,0,0.0,0.0,-6,5.68,5,0,-19.79,0.213,0.0,-0.057,0.0,63.13,-0.102,0.0,0,0.0,0.0
Ce11an,86,60.67,10,2,8.6,0.372,0.0,0.0,0.012,200.2,0.859,0.0,0,0.0,0.0,9,16.0,7,1,1.29,0.0,0.0,0.0,0.0,1905.28,0.25,0.0,0,0.0,0.0,-77,-44.67,-3,-1,-7.31,-0.372,0.0,0.0,-0.012,1705.08,-0.609,0.0,0,0.0,0.0
gvbsxmoon,19,29.21,2,1,9.5,0.158,0.0,0.158,0.0,6.67,0.667,0.0,0,0.0,0.0,49,19.69,9,3,5.44,0.061,0.0,0.163,0.0,192.22,0.688,0.0,0,0.0,0.0,30,-9.52,7,2,-4.06,-0.097,0.0,0.005,0.0,185.55,0.021,0.0,0,0.0,0.0
Mytyai,30,23.27,2,2,15.0,0.0,0.0,0.0,0.0,182.45,0.931,0.0,0,0.0,0.0,70,5.97,20,2,3.5,0.0,0.0,0.014,0.0,172.19,0.449,0.0,0,0.0,0.0,40,-17.3,18,0,-11.5,0.0,0.0,0.014,0.0,-10.26,-0.482,0.0,0,0.0,0.0
CharlieMcLarty,19,43.63,4,2,4.75,0.211,0.0,0.0,0.0,69.54,0.444,0.0,0,13.6,0.0,34,26.56,8,2,4.25,0.0,0.0,0.0,0.0,189.83,0.515,0.0,0,0.0,0.0,15,-17.07,4,0,-0.5,-0.211,0.0,0.0,0.0,120.29,0.071,0.0,0,-13.6,0.0
haseebulamin,49,23.55,6,3,8.17,0.0,0.0,0.0,0.0,60.59,0.646,0.0,0,0.0,0.0,51,11.18,10,5,5.1,0.0,0.0,0.0,0.0,180.52,0.7,0.0,0,0.0,0.0,2,-12.37,4,2,-3.07,0.0,0.0,0.0,0.0,119.93,0.054,0.0,0,0.0,0.0
enewcombe30,60,54.25,5,2,12.0,0.217,0.0,0.0,0.067,27.16,0.729,0.0,0,0.0,0.0,7,27.14,2,1,3.5,0.0,0.0,0.0,0.0,206.47,0.5,0.0,0,0.0,0.0,-53,-27.11,-3,-1,-8.5,-0.217,0.0,0.0,-0.067,179.31,-0.229,0.0,0,0.0,0.0
paulbrenker,19,42.58,3,1,6.33,0.211,0.0,0.0,0.0,42.01,0.722,0.0,0,89.0,1.0,81,41.0,9,2,9.0,0.284,0.0,0.0,0.0,182.37,0.762,0.0,0,21.5,0.132,62,-1.58,6,1,2.67,0.073,0.0,0.0,0.0,140.36,0.04,0.0,0,-67.5,-0.868
doyouwantsometea,89,21.99,15,1,5.93,0.0,0.0,0.0,0.0,150.74,0.784,0.0,0,0.0,0.0,11,15.82,6,1,1.83,0.0,0.0,0.0,0.0,1021.39,0.4,0.0,0,0.0,0.0,-78,-6.17,-9,0,-4.1,0.0,0.0,0.0,0.0,870.65,-0.384,0.0,0,0.0,0.0
creachadair,5,31.2,3,1,1.67,0.0,0.0,0.0,0.0,3046.28,0.5,0.0,0,0.0,0.0,11,137.91,5,1,2.2,0.545,0.0,0.545,0.182,1722.2,0.6,0.0,0,105.0,1.0,6,106.71,2,0,0.53,0.545,0.0,0.545,0.182,-1324.08,0.1,0.0,0,105.0,1.0
clandais,30,44.1,9,2,3.33,0.133,0.0,0.0,0.033,465.21,0.517,0.0,0,0.0,0.0,8,42.38,2,1,4.0,0.0,0.0,0.0,0.0,30.51,0.857,0.0,0,0.0,0.0,-22,-1.72,-7,-1,0.67,-0.133,0.0,0.0,-0.033,-434.7,0.34,0.0,0,0.0,0.0
cjtapper,23,17.13,6,2,3.83,0.0,0.0,0.043,0.0,488.92,0.636,0.0,0,0.0,0.0,17,20.06,4,1,4.25,0.0,0.0,0.0,0.0,661.01,0.75,0.0,0,0.0,0.0,-6,2.93,-2,-1,0.42,0.0,0.0,-0.043,0.0,172.09,0.114,0.0,0,0.0,0.0
zad-sixstrings,33,25.52,3,5,11.0,0.0,0.0,0.0,0.0,30.26,0.938,0.0,0,0.0,0.0,6,53.83,1,1,6.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0,0.0,0.0,-27,28.31,-2,-4,-5.0,0.0,0.0,0.0,0.0,-29.66,-0.138,0.0,0,0.0,0.0
pdfosborne,23,32.13,4,1,5.75,0.087,0.0,0.0,0.174,128.48,0.636,0.0,0,0.0,0.0,77,44.01,14,2,5.5,0.013,0.0,0.013,0.649,189.83,0.658,0.0,0,171.0,1.0,54,11.88,10,1,-0.25,-0.074,0.0,0.013,0.475,61.35,0.022,0.0,0,171.0,1.0
luc-ass,83,51.27,24,1,3.46,0.313,0.0,0.012,0.0,140.48,0.561,0.0,0,0.0,0.0,17,93.24,9,1,1.89,0.824,0.0,0.0,0.0,896.92,0.25,0.0,0,82.0,0.5,-66,41.97,-15,0,-1.57,0.511,0.0,-0.012,0.0,756.44,-0.311,0.0,0,82.0,0.5
Aravestia,7,13.71,3,2,2.33,0.0,0.0,0.0,0.0,87.31,0.667,0.0,0,0.0,0.0,93,16.48,16,3,5.81,0.0,0.0,0.032,0.011,79.14,0.446,0.0,0,0.0,0.0,86,2.77,13,1,3.48,0.0,0.0,0.032,0.011,-8.17,-0.221,0.0,0,0.0,0.0
Stanleyt25,7,18.86,2,2,3.5,0.143,0.0,0.0,0.0,1467.96,0.833,0.0,0,0.0,0.0,14,27.36,3,4,4.67,0.214,0.0,0.071,0.0,134.88,0.769,0.0,0,0.0,0.0,7,8.5,1,2,1.17,0.071,0.0,0.071,0.0,-1333.08,-0.064,0.0,0,0.0,0.0
ggeerraarrdd,39,19.46,6,2,6.5,0.026,0.0,0.0,0.0,129.25,0.684,0.0,0,0.0,0.0,61,20.51,4,3,15.25,0.0,0.0,0.049,0.0,22.13,0.767,0.0,0,0.0,0.0,22,1.05,-2,1,8.75,-0.026,0.0,0.049,0.0,-107.12,0.083,0.0,0,0.0,0.0
emirace,90,11.32,17,1,5.29,0.0,0.0,0.0,0.0,43.44,0.404,0.0,0,0.0,0.0,10,14.9,6,1,1.67,0.0,0.0,0.0,0.0,1154.76,0.333,0.0,0,0.0,0.0,-80,3.58,-11,0,-3.62,0.0,0.0,0.0,0.0,1111.32,-0.071,0.0,0,0.0,0.0
heidkaemper,56,22.54,10,3,5.6,0.071,0.0,0.0,0.0,257.86,0.709,0.0,0,0.0,0.0,44,27.23,11,3,4.0,0.045,0.0,0.045,0.0,230.45,0.628,0.0,0,0.0,0.0,-12,4.69,1,0,-1.6,-0.026,0.0,0.045,0.0,-27.41,-0.081,0.0,0,0.0,0.0
mesenev,56,26.05,19,1,2.95,0.018,0.0,0.0,0.0,152.78,0.364,0.0,0,0.0,0.0,17,25.24,9,1,1.89,0.059,0.0,0.0,0.0,1031.02,0.125,0.0,0,0.0,0.0,-39,-0.81,-10,0,-1.06,0.041,0.0,0.0,0.0,878.24,-0.239,0.0,0,0.0,0.0
Nogiback,59,42.78,9,4,6.56,0.034,0.0,0.017,0.0,74.98,0.621,0.0,0,0.0,0.0,12,16.0,9,1,1.33,0.0,0.0,0.0,0.0,1385.38,0.182,0.0,0,0.0,0.0,-47,-26.78,0,-3,-5.23,-0.034,0.0,-0.017,0.0,1310.4,-0.439,0.0,0,0.0,0.0
K-Phoen,25,18.4,7,1,3.57,0.0,0.0,0.0,0.0,509.41,0.5,0.0,0,0.0,0.0,56,23.62,15,1,3.73,0.0,0.0,0.0,0.0,349.17,0.473,0.0,0,0.0,0.0,31,5.22,8,0,0.16,0.0,0.0,0.0,0.0,-160.24,-0.027,0.0,0,0.0,0.0
hiraddlz,35,16.57,7,3,5.0,0.0,0.0,0.029,0.0,433.87,0.765,0.0,0,0.0,0.0,13,18.31,6,3,2.17,0.077,0.0,0.0,0.0,989.53,0.5,0.0,0,0.0,0.0,-22,1.74,-1,0,-2.83,0.077,0.0,-0.029,0.0,555.66,-0.265,0.0,0,0.0,0.0
Dilettante258,32,17.5,5,4,6.4,0.0,0.0,0.0,0.0,244.25,0.806,0.0,0,0.0,0.0,8,16.0,6,2,1.33,0.0,0.0,0.0,0.0,2533.87,0.143,0.0,0,0.0,0.0,-24,-1.5,1,-2,-5.07,0.0,0.0,0.0,0.0,2289.62,-0.663,0.0,0,0.0,0.0
zahradnik-ondrej,48,18.92,3,1,16.0,0.0,0.0,0.0,0.0,22.98,0.851,0.0,0,0.0,0.0,52,14.46,11,1,4.73,0.0,0.115,0.0,0.0,167.6,0.588,0.0,0,0.0,0.0,4,-4.46,8,0,-11.27,0.0,0.115,0.0,0.0,144.62,-0.263,0.0,0,0.0,0.0
MiguelHigueraDev,78,23.85,5,2,15.6,0.0,0.0,0.0,0.0,52.59,0.818,0.0,0,0.0,0.0,22,16.5,11,1,2.0,0.0,0.0,0.0,0.0,396.57,0.143,0.0,0,0.0,0.0,-56,-7.35,6,-1,-13.6,0.0,0.0,0.0,0.0,343.98,-0.675,0.0,0,0.0,0.0
christopherwhitley,23,35.52,10,1,2.3,0.043,0.0,0.0,0.043,740.75,0.409,0.0,0,4.0,0.0,37,62.16,16,1,2.31,0.297,0.0,0.081,0.0,289.27,0.333,0.0,0,0.0,0.0,14,26.64,6,0,0.01,0.254,0.0,0.081,-0.043,-451.48,-0.076,0.0,0,-4.0,0.0
Naeemi7,77,16.95,9,2,8.56,0.0,0.0,0.0,0.0,120.03,0.763,0.0,0,0.0,0.0,23,17.13,3,1,7.67,0.0,0.0,0.0,0.0,13.21,0.864,0.0,0,0.0,0.0,-54,0.18,-6,-1,-0.89,0.0,0.0,0.0,0.0,-106.82,0.101,0.0,0,0.0,0.0
morfidon,47,15.28,7,2,6.71,0.0,0.0,0.0,0.0,23.38,0.457,0.0,0,0.0,0.0,51,22.73,4,2,12.75,0.039,0.0,0.0,0.0,15.38,0.66,0.0,0,0.0,0.0,4,7.45,-3,0,6.04,0.039,0.0,0.0,0.0,-8.0,0.203,0.0,0,0.0,0.0
pjgreer,65,20.97,12,2,5.42,0.062,0.0,0.0,0.0,146.77,0.75,0.0,0,0.0,0.0,12,24.42,6,2,2.0,0.0,0.0,0.0,0.0,1529.45,0.545,0.0,0,0.0,0.0,-53,3.45,-6,0,-3.42,-0.062,0.0,0.0,0.0,1382.68,-0.205,0.0,0,0.0,0.0
Al0den,70,25.69,8,2,8.75,0.071,0.157,0.0,0.0,35.79,0.71,0.0,0,0.0,0.0,30,43.0,12,2,2.5,0.2,0.567,0.0,0.033,357.1,0.414,0.0,0,0.0,0.0,-40,17.31,4,0,-6.25,0.129,0.41,0.0,0.033,321.31,-0.296,0.0,0,0.0,0.0
sanket1105,72,26.79,18,4,4.0,0.0,0.0,0.0,0.0,140.14,0.62,0.0,0,0.0,0.0,18,15.0,3,1,6.0,0.0,0.0,0.0,0.0,94.99,0.824,0.0,0,0.0,0.0,-54,-11.79,-15,-3,2.0,0.0,0.0,0.0,0.0,-45.15,0.204,0.0,0,0.0,0.0
Calvvnono,20,15.9,1,1,20.0,0.0,0.0,0.0,0.0,0.95,0.947,0.0,0,0.0,0.0,77,15.04,17,3,4.53,0.065,0.0,0.0,0.0,226.88,0.763,0.0,0,0.0,0.0,57,-0.86,16,2,-15.47,0.065,0.0,0.0,0.0,225.93,-0.184,0.0,0,0.0,0.0
luiz7686,30,20.53,4,2,7.5,0.0,0.0,0.0,0.0,278.83,0.69,0.0,0,0.0,0.0,54,25.2,5,3,10.8,0.0,0.0,0.0,0.0,188.1,0.868,0.0,0,0.0,0.0,24,4.67,1,1,3.3,0.0,0.0,0.0,0.0,-90.73,0.178,0.0,0,0.0,0.0
charliemarshall1996,57,40.26,15,2,3.8,0.298,0.0,0.0,0.035,88.61,0.429,0.0,0,30.0,0.5,35,22.23,9,3,3.89,0.029,0.0,0.0,0.0,266.13,0.441,0.0,0,0.0,0.0,-22,-18.03,-6,1,0.09,-0.269,0.0,0.0,-0.035,177.52,0.012,0.0,0,-30.0,-0.5
nafirk99,9,4.78,1,1,9.0,0.0,0.0,0.0,0.0,6.1,0.625,0.0,0,0.0,0.0,24,13.67,4,4,6.0,0.0,0.0,0.0,0.0,22.92,0.609,0.0,0,0.0,0.0,15,8.89,3,3,-3.0,0.0,0.0,0.0,0.0,16.82,-0.016,0.0,0,0.0,0.0
0-harshit-0,78,16.27,9,1,8.67,0.026,0.0,0.0,0.0,37.77,0.61,0.0,0,0.0,0.0,22,15.77,8,1,2.75,0.045,0.0,0.0,0.0,502.61,0.571,0.0,0,0.0,0.0,-56,-0.5,-1,0,-5.92,0.019,0.0,0.0,0.0,464.84,-0.039,0.0,0,0.0,0.0
Debraj-Das,31,35.9,3,1,10.33,0.032,0.0,0.0,0.0,158.53,0.733,0.0,0,0.0,0.0,69,30.43,24,2,2.88,0.029,0.0,0.014,0.0,279.94,0.279,0.0,0,0.0,0.0,38,-5.47,21,1,-7.45,-0.003,0.0,0.014,0.0,121.41,-0.454,0.0,0,0.0,0.0
pelinbingl,54,21.37,7,4,7.71,0.0,0.0,0.0,0.0,61.96,0.811,0.0,0,0.0,0.0,11,28.0,5,3,2.2,0.0,0.364,0.0,0.0,233.22,0.4,0.0,0,0.0,0.0,-43,6.63,-2,-1,-5.51,0.0,0.364,0.0,0.0,171.26,-0.411,0.0,0,0.0,0.0
sergiocerq,58,52.93,12,1,4.83,0.155,0.0,0.0,0.052,86.09,0.596,0.0,0,0.0,0.0,42,43.86,8,2,5.25,0.024,0.714,0.0,0.0,100.59,0.585,0.0,0,0.0,0.0,-16,-9.07,-4,1,0.42,-0.131,0.714,0.0,-0.052,14.5,-0.011,0.0,0,0.0,0.0
JLMenegotto,20,17.55,6,2,3.33,0.0,0.0,0.0,0.0,626.26,0.632,0.0,0,0.0,0.0,73,30.51,9,3,8.11,0.11,0.0,0.0,0.0,225.75,0.778,0.0,0,0.0,0.0,53,12.96,3,1,4.78,0.11,0.0,0.0,0.0,-400.51,0.146,0.0,0,0.0,0.0
Zhoucheng133,14,15.29,11,2,1.27,0.0,0.0,0.0,0.0,1304.64,0.154,0.0,0,0.0,0.0,86,8.03,41,2,2.1,0.012,0.0,0.0,0.0,220.27,0.235,0.0,0,0.0,0.0,72,-7.26,30,0,0.83,0.012,0.0,0.0,0.0,-1084.37,0.081,0.0,0,0.0,0.0
NurikDen,68,64.76,18,5,3.78,0.309,0.0,0.0,0.0,98.08,0.552,0.0,0,0.0,0.0,8,16.0,4,1,2.0,0.0,0.0,0.0,0.0,2211.46,0.571,0.0,0,0.0,0.0,-60,-48.76,-14,-4,-1.78,-0.309,0.0,0.0,0.0,2113.38,0.019,0.0,0,0.0,0.0
dshuais,49,12.35,10,2,4.9,0.02,0.0,0.0,0.0,137.43,0.396,0.0,0,0.0,0.0,51,16.16,18,2,2.83,0.0,0.0,0.0,0.0,275.21,0.46,0.0,0,0.0,0.0,2,3.81,8,0,-2.07,-0.02,0.0,0.0,0.0,137.78,0.064,0.0,0,0.0,0.0
seangoogoo,56,18.29,4,2,14.0,0.0,0.0,0.0,0.018,53.8,0.764,0.0,0,0.0,0.0,44,66.84,14,3,3.14,0.045,0.0,0.023,0.023,217.39,0.372,0.0,0,0.0,0.0,-12,48.55,10,1,-10.86,0.045,0.0,0.023,0.005,163.59,-0.392,0.0,0,0.0,0.0
karan-modh-5,29,21.0,4,1,7.25,0.241,0.0,0.0,0.0,18.28,0.821,0.0,0,0.0,0.0,70,31.49,22,5,3.18,0.371,0.0,0.0,0.143,222.38,0.565,0.0,0,0.0,0.0,41,10.49,18,4,-4.07,0.13,0.0,0.0,0.143,204.1,-0.256,0.0,0,0.0,0.0
DavidGamba,42,20.19,11,1,3.82,0.0,0.0,0.0,0.0,152.59,0.659,0.0,0,0.0,0.0,44,24.91,18,1,2.44,0.0,0.0,0.0,0.0,382.8,0.488,0.0,0,0.0,0.0,2,4.72,7,0,-1.38,0.0,0.0,0.0,0.0,230.21,-0.171,0.0,0,0.0,0.0
dormant-user,15,19.6,11,1,1.36,0.067,0.0,0.0,0.0,910.34,0.143,0.0,0,0.0,0.0,16,32.06,8,1,2.0,0.125,0.0,0.0,0.0,1236.78,0.333,0.0,0,0.0,0.0,1,12.46,-3,0,0.64,0.058,0.0,0.0,0.0,326.44,0.19,0.0,0,0.0,0.0
